,timestamp,open,high,low,close,volume
AUD_USD,2025-01-21 00:00:00+00:00,0.62799,0.62885,0.62077,0.62206,13173.26
AUD_USD,2025-01-21 01:00:00+00:00,0.62205,0.62552,0.62119,0.62304,18295.44
AUD_USD,2025-01-21 02:00:00+00:00,0.62304,0.62513,0.62304,0.62448,10434.73
AUD_USD,2025-01-21 03:00:00+00:00,0.62447,0.62597,0.62447,0.62481,6588.79
AUD_USD,2025-01-21 04:00:00+00:00,0.62481,0.62552,0.62455,0.62472,2577.3
AUD_USD,2025-01-21 05:00:00+00:00,0.62473,0.62501,0.62302,0.62318,2676.88
AUD_USD,2025-01-21 06:00:00+00:00,0.6232,0.62395,0.623,0.62325,4413.93
AUD_USD,2025-01-21 07:00:00+00:00,0.62326,0.62425,0.6229,0.62356,5050.21
AUD_USD,2025-01-21 08:00:00+00:00,0.62355,0.62376,0.6227,0.62332,5742.72
AUD_USD,2025-01-21 09:00:00+00:00,0.62332,0.62387,0.62239,0.62314,7030.48
AUD_USD,2025-01-21 10:00:00+00:00,0.62315,0.6233,0.62205,0.62232,5703.47
AUD_USD,2025-01-21 11:00:00+00:00,0.62232,0.6224,0.62139,0.62187,4729.66
AUD_USD,2025-01-21 12:00:00+00:00,0.62186,0.62263,0.62151,0.62239,6990.29
AUD_USD,2025-01-21 13:00:00+00:00,0.62241,0.62402,0.6221,0.62382,8325.78
AUD_USD,2025-01-21 14:00:00+00:00,0.62383,0.62528,0.62342,0.62457,10692.24
AUD_USD,2025-01-21 15:00:00+00:00,0.62454,0.62614,0.62425,0.6258,15758.71
AUD_USD,2025-01-21 16:00:00+00:00,0.6258,0.62703,0.62562,0.627,9536.13
AUD_USD,2025-01-21 17:00:00+00:00,0.62699,0.62743,0.62665,0.6267,7120.46
AUD_USD,2025-01-21 18:00:00+00:00,0.62671,0.62751,0.62651,0.6271,5182.3
AUD_USD,2025-01-21 19:00:00+00:00,0.62711,0.62726,0.62626,0.62649,3889.01
AUD_USD,2025-01-21 20:00:00+00:00,0.62646,0.62701,0.62634,0.62697,2916.71
AUD_USD,2025-01-21 21:00:00+00:00,0.62696,0.62753,0.62685,0.62724,1812.75
AUD_USD,2025-01-21 22:00:00+00:00,0.62724,0.62756,0.62674,0.62694,1887.38
AUD_USD,2025-01-21 23:00:00+00:00,0.62699,0.62733,0.62544,0.62614,7479.14
AUD_USD,2025-01-22 00:00:00+00:00,0.62614,0.62768,0.62614,0.62747,3824.88
AUD_USD,2025-01-22 01:00:00+00:00,0.62746,0.62746,0.62615,0.62629,4025.0
AUD_USD,2025-01-22 02:00:00+00:00,0.62628,0.6269,0.62606,0.62674,4107.24
AUD_USD,2025-01-22 03:00:00+00:00,0.62674,0.62691,0.6262,0.6264,2807.46
AUD_USD,2025-01-22 04:00:00+00:00,0.62639,0.62686,0.62625,0.62642,2051.7
AUD_USD,2025-01-22 05:00:00+00:00,0.62641,0.62659,0.62596,0.62644,2761.26
AUD_USD,2025-01-22 06:00:00+00:00,0.62643,0.62654,0.62524,0.62554,3987.92
AUD_USD,2025-01-22 07:00:00+00:00,0.62555,0.62621,0.62534,0.62581,5393.34
AUD_USD,2025-01-22 08:00:00+00:00,0.62581,0.62732,0.62581,0.62727,6818.55
AUD_USD,2025-01-22 09:00:00+00:00,0.62728,0.62842,0.62718,0.6284,7521.59
AUD_USD,2025-01-22 10:00:00+00:00,0.62842,0.62927,0.62826,0.62866,5685.04
AUD_USD,2025-01-22 11:00:00+00:00,0.62867,0.62951,0.628,0.62828,4136.82
AUD_USD,2025-01-22 12:00:00+00:00,0.62828,0.6286,0.62749,0.6285,5321.54
AUD_USD,2025-01-22 13:00:00+00:00,0.6285,0.62906,0.62765,0.62825,8552.26
AUD_USD,2025-01-22 14:00:00+00:00,0.62824,0.62836,0.62698,0.62745,10132.05
AUD_USD,2025-01-22 15:00:00+00:00,0.62744,0.62744,0.62658,0.62717,9251.46
AUD_USD,2025-01-22 16:00:00+00:00,0.62717,0.62754,0.62636,0.62744,6057.86
AUD_USD,2025-01-22 17:00:00+00:00,0.62745,0.6277,0.62722,0.62767,4428.42
AUD_USD,2025-01-22 18:00:00+00:00,0.62766,0.62813,0.62733,0.62775,4333.03
AUD_USD,2025-01-22 19:00:00+00:00,0.62773,0.62805,0.62757,0.62777,2660.82
AUD_USD,2025-01-22 20:00:00+00:00,0.62778,0.62803,0.62719,0.62733,3452.07
AUD_USD,2025-01-22 21:00:00+00:00,0.62732,0.62737,0.62704,0.62722,1574.97
AUD_USD,2025-01-22 22:00:00+00:00,0.62722,0.62722,0.62653,0.6269,851.53
AUD_USD,2025-01-22 23:00:00+00:00,0.62689,0.62735,0.62662,0.62724,1795.18
AUD_USD,2025-01-23 00:00:00+00:00,0.62723,0.62753,0.62707,0.62729,2940.75
AUD_USD,2025-01-23 01:00:00+00:00,0.6273,0.62815,0.62719,0.6273,5193.76
AUD_USD,2025-01-23 02:00:00+00:00,0.62728,0.62774,0.62671,0.62714,4451.43
AUD_USD,2025-01-23 03:00:00+00:00,0.62714,0.62746,0.62699,0.6273,3023.1
AUD_USD,2025-01-23 04:00:00+00:00,0.6273,0.62762,0.62725,0.62744,1826.82
AUD_USD,2025-01-23 05:00:00+00:00,0.62745,0.62758,0.62694,0.6271,2917.78
AUD_USD,2025-01-23 06:00:00+00:00,0.62708,0.62736,0.62649,0.62653,2538.15
AUD_USD,2025-01-23 07:00:00+00:00,0.62652,0.62689,0.62607,0.62668,4812.84
AUD_USD,2025-01-23 08:00:00+00:00,0.62668,0.62674,0.62549,0.62552,5067.92
AUD_USD,2025-01-23 09:00:00+00:00,0.62554,0.62642,0.62554,0.62637,4743.99
AUD_USD,2025-01-23 10:00:00+00:00,0.62637,0.62699,0.62635,0.62655,3817.42
AUD_USD,2025-01-23 11:00:00+00:00,0.62656,0.62716,0.6262,0.62644,3923.95
AUD_USD,2025-01-23 12:00:00+00:00,0.62645,0.62705,0.62592,0.6269,4734.85
AUD_USD,2025-01-23 13:00:00+00:00,0.62689,0.62741,0.62642,0.62721,7935.24
AUD_USD,2025-01-23 14:00:00+00:00,0.62724,0.62784,0.62702,0.62759,7746.27
AUD_USD,2025-01-23 15:00:00+00:00,0.62762,0.62771,0.62662,0.6272,8381.88
AUD_USD,2025-01-23 16:00:00+00:00,0.62721,0.62944,0.62546,0.62861,15748.25
AUD_USD,2025-01-23 17:00:00+00:00,0.62857,0.62993,0.62829,0.62969,6374.62
AUD_USD,2025-01-23 18:00:00+00:00,0.62971,0.62981,0.62867,0.6287,5996.16
AUD_USD,2025-01-23 19:00:00+00:00,0.6287,0.62902,0.62845,0.62881,3456.62
AUD_USD,2025-01-23 20:00:00+00:00,0.62879,0.62923,0.62832,0.6284,3628.34
AUD_USD,2025-01-23 21:00:00+00:00,0.6284,0.62859,0.62823,0.62832,1011.63
AUD_USD,2025-01-23 22:00:00+00:00,0.62823,0.62865,0.62823,0.62828,724.02
AUD_USD,2025-01-23 23:00:00+00:00,0.62836,0.62853,0.62815,0.62823,1244.22
AUD_USD,2025-01-24 00:00:00+00:00,0.62823,0.62859,0.62796,0.62828,3023.55
AUD_USD,2025-01-24 01:00:00+00:00,0.62826,0.62836,0.62781,0.62824,3687.32
AUD_USD,2025-01-24 02:00:00+00:00,0.62824,0.63183,0.62824,0.63175,9968.4
AUD_USD,2025-01-24 03:00:00+00:00,0.63175,0.63206,0.63056,0.63186,7006.68
AUD_USD,2025-01-24 04:00:00+00:00,0.63184,0.63235,0.63115,0.63139,4762.99
AUD_USD,2025-01-24 05:00:00+00:00,0.63142,0.63237,0.6314,0.63237,3859.5
AUD_USD,2025-01-24 06:00:00+00:00,0.63235,0.63299,0.63179,0.63202,6383.87
AUD_USD,2025-01-24 07:00:00+00:00,0.63204,0.63219,0.63116,0.63138,7302.6
AUD_USD,2025-01-24 08:00:00+00:00,0.63138,0.63272,0.63117,0.63213,10021.2
AUD_USD,2025-01-24 09:00:00+00:00,0.63213,0.63303,0.63185,0.63225,7713.78
AUD_USD,2025-01-24 10:00:00+00:00,0.63225,0.6324,0.63176,0.63194,4656.1
AUD_USD,2025-01-24 11:00:00+00:00,0.63195,0.63217,0.63118,0.63135,3692.52
AUD_USD,2025-01-24 12:00:00+00:00,0.63134,0.63175,0.63069,0.63091,4464.6
AUD_USD,2025-01-24 13:00:00+00:00,0.63089,0.63121,0.63027,0.63049,6341.02
AUD_USD,2025-01-24 14:00:00+00:00,0.63049,0.63201,0.63013,0.63095,9249.01
AUD_USD,2025-01-24 15:00:00+00:00,0.63095,0.6324,0.63081,0.6323,15445.97
AUD_USD,2025-01-24 16:00:00+00:00,0.6323,0.63242,0.63166,0.63207,8848.81
AUD_USD,2025-01-24 17:00:00+00:00,0.63204,0.63261,0.63184,0.63186,5859.27
AUD_USD,2025-01-24 18:00:00+00:00,0.63186,0.63196,0.63129,0.63133,4715.49
AUD_USD,2025-01-24 19:00:00+00:00,0.63135,0.63149,0.63111,0.63137,3631.27
AUD_USD,2025-01-24 20:00:00+00:00,0.63137,0.63146,0.631,0.63128,3914.98
AUD_USD,2025-01-24 21:00:00+00:00,0.63128,0.63154,0.63095,0.63097,2241.36
AUD_USD,2025-01-26 22:00:00+00:00,0.63026,0.63045,0.62976,0.62979,840.16
AUD_USD,2025-01-26 23:00:00+00:00,0.62988,0.63024,0.62905,0.6293,2837.87
AUD_USD,2025-01-27 00:00:00+00:00,0.62932,0.62975,0.62897,0.62939,2613.27
AUD_USD,2025-01-27 01:00:00+00:00,0.62937,0.63016,0.62853,0.62875,6264.64
AUD_USD,2025-01-27 02:00:00+00:00,0.62873,0.62898,0.62823,0.62868,4571.96
AUD_USD,2025-01-27 03:00:00+00:00,0.62866,0.63016,0.62859,0.62955,5746.59
AUD_USD,2025-01-27 04:00:00+00:00,0.62958,0.62971,0.62873,0.62912,2373.12
AUD_USD,2025-01-27 05:00:00+00:00,0.6291,0.62913,0.62852,0.62903,3292.74
AUD_USD,2025-01-27 06:00:00+00:00,0.62905,0.62921,0.62807,0.62846,3823.83
AUD_USD,2025-01-27 07:00:00+00:00,0.62843,0.6287,0.62778,0.62779,6163.85
AUD_USD,2025-01-27 08:00:00+00:00,0.62778,0.62941,0.62766,0.62934,7299.97
AUD_USD,2025-01-27 09:00:00+00:00,0.62936,0.62971,0.62875,0.62924,13172.72
AUD_USD,2025-01-27 10:00:00+00:00,0.62922,0.63025,0.62921,0.62973,9389.76
AUD_USD,2025-01-27 11:00:00+00:00,0.62972,0.63022,0.6295,0.62991,8766.7
AUD_USD,2025-01-27 12:00:00+00:00,0.62992,0.63074,0.62982,0.63034,9529.31
AUD_USD,2025-01-27 13:00:00+00:00,0.63031,0.63064,0.62888,0.62921,15860.01
AUD_USD,2025-01-27 14:00:00+00:00,0.62921,0.62938,0.62826,0.62857,11297.93
AUD_USD,2025-01-27 15:00:00+00:00,0.62857,0.6286,0.6275,0.62842,11541.15
AUD_USD,2025-01-27 16:00:00+00:00,0.62842,0.62844,0.6277,0.62773,8822.54
AUD_USD,2025-01-27 17:00:00+00:00,0.62773,0.62807,0.62745,0.62764,6872.69
AUD_USD,2025-01-27 18:00:00+00:00,0.62763,0.62815,0.62744,0.62779,4817.35
AUD_USD,2025-01-27 19:00:00+00:00,0.62781,0.62844,0.62758,0.62837,4616.23
AUD_USD,2025-01-27 20:00:00+00:00,0.62838,0.62907,0.62814,0.62906,4117.8
AUD_USD,2025-01-27 21:00:00+00:00,0.62907,0.62954,0.62903,0.62914,2180.94
AUD_USD,2025-01-27 22:00:00+00:00,0.62906,0.62937,0.62883,0.62918,757.74
AUD_USD,2025-01-27 23:00:00+00:00,0.62917,0.62928,0.62563,0.62591,10334.27
AUD_USD,2025-01-28 00:00:00+00:00,0.62591,0.62687,0.62533,0.62651,6254.75
AUD_USD,2025-01-28 01:00:00+00:00,0.62649,0.62737,0.62521,0.62571,5426.09
AUD_USD,2025-01-28 02:00:00+00:00,0.6257,0.62642,0.62512,0.62579,5894.12
AUD_USD,2025-01-28 03:00:00+00:00,0.62577,0.62601,0.62512,0.62512,3598.76
AUD_USD,2025-01-28 04:00:00+00:00,0.62513,0.62527,0.62455,0.62514,2731.09
AUD_USD,2025-01-28 05:00:00+00:00,0.62516,0.62545,0.62504,0.62524,2116.39
AUD_USD,2025-01-28 06:00:00+00:00,0.62524,0.62563,0.62477,0.625,2926.53
AUD_USD,2025-01-28 07:00:00+00:00,0.625,0.62578,0.62477,0.62514,4252.81
AUD_USD,2025-01-28 08:00:00+00:00,0.62515,0.62521,0.62428,0.62491,6303.72
AUD_USD,2025-01-28 09:00:00+00:00,0.62493,0.62565,0.62475,0.62531,5151.72
AUD_USD,2025-01-28 10:00:00+00:00,0.62529,0.62569,0.6246,0.62468,3477.09
AUD_USD,2025-01-28 11:00:00+00:00,0.62464,0.625,0.62453,0.62467,2877.54
AUD_USD,2025-01-28 12:00:00+00:00,0.62466,0.62473,0.62388,0.62407,4831.86
AUD_USD,2025-01-28 13:00:00+00:00,0.62409,0.62453,0.62363,0.62388,5519.31
AUD_USD,2025-01-28 14:00:00+00:00,0.62387,0.62533,0.62387,0.62445,6928.43
AUD_USD,2025-01-28 15:00:00+00:00,0.62443,0.62544,0.62425,0.62436,9366.05
AUD_USD,2025-01-28 16:00:00+00:00,0.62435,0.62502,0.62416,0.62445,7182.66
AUD_USD,2025-01-28 17:00:00+00:00,0.62444,0.62491,0.62427,0.62473,4109.88
AUD_USD,2025-01-28 18:00:00+00:00,0.62475,0.62545,0.62447,0.62478,4582.38
AUD_USD,2025-01-28 19:00:00+00:00,0.62477,0.62554,0.62439,0.62538,2743.95
AUD_USD,2025-01-28 20:00:00+00:00,0.6254,0.62558,0.62517,0.62539,2586.99
AUD_USD,2025-01-28 21:00:00+00:00,0.62538,0.62543,0.62506,0.62516,923.37
AUD_USD,2025-01-28 22:00:00+00:00,0.62509,0.62532,0.62444,0.62521,593.06
AUD_USD,2025-01-28 23:00:00+00:00,0.6252,0.62537,0.62498,0.62509,1897.97
AUD_USD,2025-01-29 00:00:00+00:00,0.6251,0.62553,0.62261,0.62325,4542.39
AUD_USD,2025-01-29 01:00:00+00:00,0.62328,0.62356,0.62266,0.62313,2797.83
AUD_USD,2025-01-29 02:00:00+00:00,0.62313,0.62398,0.62312,0.6235,2571.69
AUD_USD,2025-01-29 03:00:00+00:00,0.6235,0.62362,0.62306,0.62335,2462.44
AUD_USD,2025-01-29 04:00:00+00:00,0.62334,0.62391,0.62331,0.62365,2049.11
AUD_USD,2025-01-29 05:00:00+00:00,0.62367,0.62456,0.62356,0.62456,1467.87
AUD_USD,2025-01-29 06:00:00+00:00,0.62458,0.62492,0.62431,0.62443,3050.75
AUD_USD,2025-01-29 07:00:00+00:00,0.62444,0.62447,0.62346,0.62361,3822.09
AUD_USD,2025-01-29 08:00:00+00:00,0.62364,0.62404,0.62344,0.6236,4500.33
AUD_USD,2025-01-29 09:00:00+00:00,0.62362,0.62374,0.62248,0.62256,4120.12
AUD_USD,2025-01-29 10:00:00+00:00,0.62256,0.6229,0.62227,0.62268,4124.3
AUD_USD,2025-01-29 11:00:00+00:00,0.6227,0.62298,0.62225,0.62258,4286.32
AUD_USD,2025-01-29 12:00:00+00:00,0.62259,0.62264,0.62184,0.62228,4144.15
AUD_USD,2025-01-29 13:00:00+00:00,0.6223,0.62248,0.62097,0.6213,7164.77
AUD_USD,2025-01-29 14:00:00+00:00,0.62131,0.62209,0.62129,0.62197,8164.21
AUD_USD,2025-01-29 15:00:00+00:00,0.62197,0.62285,0.62168,0.62265,9276.05
AUD_USD,2025-01-29 16:00:00+00:00,0.62267,0.62311,0.62226,0.62256,8159.88
AUD_USD,2025-01-29 17:00:00+00:00,0.62256,0.62353,0.62254,0.62301,7440.59
AUD_USD,2025-01-29 18:00:00+00:00,0.62302,0.62334,0.62254,0.62309,4600.77
AUD_USD,2025-01-29 19:00:00+00:00,0.62309,0.62378,0.62131,0.6231,22915.25
AUD_USD,2025-01-29 20:00:00+00:00,0.62309,0.62386,0.62232,0.62277,18444.13
AUD_USD,2025-01-29 21:00:00+00:00,0.62279,0.62316,0.62248,0.62276,2814.45
AUD_USD,2025-01-29 22:00:00+00:00,0.62254,0.62336,0.62152,0.62324,1023.87
AUD_USD,2025-01-29 23:00:00+00:00,0.62328,0.62402,0.62322,0.62388,2690.03
AUD_USD,2025-01-30 00:00:00+00:00,0.62388,0.62429,0.62364,0.62381,1781.69
AUD_USD,2025-01-30 01:00:00+00:00,0.62379,0.62395,0.62339,0.62376,1639.09
AUD_USD,2025-01-30 02:00:00+00:00,0.62379,0.62421,0.62332,0.62344,2365.78
AUD_USD,2025-01-30 03:00:00+00:00,0.62346,0.62387,0.62302,0.62313,1847.86
AUD_USD,2025-01-30 04:00:00+00:00,0.62312,0.62329,0.62217,0.62239,1673.13
AUD_USD,2025-01-30 05:00:00+00:00,0.62238,0.62246,0.62187,0.62196,1950.42
AUD_USD,2025-01-30 06:00:00+00:00,0.62197,0.62201,0.62152,0.6219,2339.82
AUD_USD,2025-01-30 07:00:00+00:00,0.62191,0.62234,0.62147,0.62223,3234.93
AUD_USD,2025-01-30 08:00:00+00:00,0.62224,0.62336,0.62217,0.62333,5529.16
AUD_USD,2025-01-30 09:00:00+00:00,0.62335,0.62343,0.62243,0.62266,5671.51
AUD_USD,2025-01-30 10:00:00+00:00,0.62266,0.62294,0.6224,0.62257,4044.02
AUD_USD,2025-01-30 11:00:00+00:00,0.62255,0.6227,0.62221,0.62262,3604.77
AUD_USD,2025-01-30 12:00:00+00:00,0.62262,0.62293,0.6221,0.6227,5589.17
AUD_USD,2025-01-30 13:00:00+00:00,0.62272,0.62362,0.62211,0.62342,9871.84
AUD_USD,2025-01-30 14:00:00+00:00,0.62341,0.62375,0.6227,0.6228,12633.67
AUD_USD,2025-01-30 15:00:00+00:00,0.62281,0.62389,0.62273,0.62328,8840.52
AUD_USD,2025-01-30 16:00:00+00:00,0.62327,0.62361,0.62306,0.62307,6274.22
AUD_USD,2025-01-30 17:00:00+00:00,0.62307,0.62308,0.6224,0.62294,4553.53
AUD_USD,2025-01-30 18:00:00+00:00,0.62296,0.62357,0.6229,0.62351,2540.31
AUD_USD,2025-01-30 19:00:00+00:00,0.62351,0.62387,0.62333,0.62372,2522.73
AUD_USD,2025-01-30 20:00:00+00:00,0.62372,0.62396,0.61984,0.6217,10963.61
AUD_USD,2025-01-30 21:00:00+00:00,0.62171,0.62222,0.62046,0.62068,7268.86
AUD_USD,2025-01-30 22:00:00+00:00,0.62069,0.62087,0.62005,0.62047,1335.43
AUD_USD,2025-01-30 23:00:00+00:00,0.62043,0.62149,0.62043,0.62137,2642.07
AUD_USD,2025-01-31 00:00:00+00:00,0.62135,0.62168,0.62047,0.62056,2774.97
AUD_USD,2025-01-31 01:00:00+00:00,0.62056,0.62155,0.62034,0.62136,4303.82
AUD_USD,2025-01-31 02:00:00+00:00,0.62137,0.6224,0.6212,0.62209,3131.85
AUD_USD,2025-01-31 03:00:00+00:00,0.62208,0.62237,0.62173,0.62195,2817.5
AUD_USD,2025-01-31 04:00:00+00:00,0.62196,0.62247,0.62168,0.62238,2184.15
AUD_USD,2025-01-31 05:00:00+00:00,0.62239,0.623,0.62179,0.62227,2452.26
AUD_USD,2025-01-31 06:00:00+00:00,0.62229,0.62297,0.62223,0.6227,2571.21
AUD_USD,2025-01-31 07:00:00+00:00,0.6227,0.6235,0.62258,0.6234,4814.76
AUD_USD,2025-01-31 08:00:00+00:00,0.62339,0.62366,0.62201,0.62211,5718.91
AUD_USD,2025-01-31 09:00:00+00:00,0.62206,0.62257,0.6219,0.62231,7014.81
AUD_USD,2025-01-31 10:00:00+00:00,0.6223,0.62242,0.62149,0.62153,4493.17
AUD_USD,2025-01-31 11:00:00+00:00,0.62152,0.62158,0.62095,0.62121,3522.36
AUD_USD,2025-01-31 12:00:00+00:00,0.62121,0.62172,0.62119,0.62162,3333.62
AUD_USD,2025-01-31 13:00:00+00:00,0.62163,0.62244,0.62158,0.62199,8160.42
AUD_USD,2025-01-31 14:00:00+00:00,0.62199,0.62206,0.62101,0.62172,8701.8
AUD_USD,2025-01-31 15:00:00+00:00,0.62173,0.6239,0.62141,0.62371,11618.33
AUD_USD,2025-01-31 16:00:00+00:00,0.62371,0.62433,0.62302,0.62398,7404.81
AUD_USD,2025-01-31 17:00:00+00:00,0.62398,0.62621,0.62301,0.62552,15017.93
AUD_USD,2025-01-31 18:00:00+00:00,0.62551,0.62566,0.62114,0.62183,16920.58
AUD_USD,2025-01-31 19:00:00+00:00,0.62182,0.62199,0.62071,0.62143,9403.83
AUD_USD,2025-01-31 20:00:00+00:00,0.62144,0.62215,0.6208,0.62133,11150.29
AUD_USD,2025-01-31 21:00:00+00:00,0.62132,0.62214,0.62055,0.62058,9053.78
EUR_USD,2025-01-01 22:00:00+00:00,1.03503,1.03577,1.03483,1.0355,1443.22
EUR_USD,2025-01-01 23:00:00+00:00,1.0355,1.03563,1.03462,1.03507,4447.37
EUR_USD,2025-01-02 00:00:00+00:00,1.03508,1.03564,1.03472,1.0352,3681.37
EUR_USD,2025-01-02 01:00:00+00:00,1.03521,1.03606,1.03442,1.03578,5012.45
EUR_USD,2025-01-02 02:00:00+00:00,1.03577,1.03712,1.03577,1.03709,2791.47
EUR_USD,2025-01-02 03:00:00+00:00,1.03711,1.0374,1.03682,1.03715,2841.43
EUR_USD,2025-01-02 04:00:00+00:00,1.03716,1.03756,1.03664,1.03692,3258.29
EUR_USD,2025-01-02 05:00:00+00:00,1.03693,1.03706,1.03617,1.03638,3270.95
EUR_USD,2025-01-02 06:00:00+00:00,1.03637,1.0365,1.03599,1.03637,4088.88
EUR_USD,2025-01-02 07:00:00+00:00,1.03637,1.03723,1.03623,1.03627,7887.04
EUR_USD,2025-01-02 08:00:00+00:00,1.03628,1.03709,1.03461,1.03627,10541.26
EUR_USD,2025-01-02 09:00:00+00:00,1.03626,1.03701,1.03493,1.03515,8305.82
EUR_USD,2025-01-02 10:00:00+00:00,1.03514,1.03568,1.03135,1.03168,11754.01
EUR_USD,2025-01-02 11:00:00+00:00,1.03166,1.0334,1.0315,1.03321,8416.75
EUR_USD,2025-01-02 12:00:00+00:00,1.03321,1.03342,1.03148,1.03182,7464.61
EUR_USD,2025-01-02 13:00:00+00:00,1.03181,1.03296,1.03112,1.03133,13737.75
EUR_USD,2025-01-02 14:00:00+00:00,1.03134,1.03239,1.03021,1.03038,21387.24
EUR_USD,2025-01-02 15:00:00+00:00,1.03037,1.03087,1.02725,1.02741,37011.21
EUR_USD,2025-01-02 16:00:00+00:00,1.0274,1.02762,1.02237,1.02611,30637.33
EUR_USD,2025-01-02 17:00:00+00:00,1.02611,1.02679,1.02513,1.02648,9298.48
EUR_USD,2025-01-02 18:00:00+00:00,1.02651,1.02662,1.02557,1.02563,5043.25
EUR_USD,2025-01-02 19:00:00+00:00,1.02563,1.02595,1.02477,1.0251,4391.68
EUR_USD,2025-01-02 20:00:00+00:00,1.02511,1.02645,1.02506,1.02613,3247.97
EUR_USD,2025-01-02 21:00:00+00:00,1.02613,1.02687,1.02612,1.0264,1650.76
EUR_USD,2025-01-02 22:00:00+00:00,1.0264,1.02666,1.02612,1.02651,2020.85
EUR_USD,2025-01-02 23:00:00+00:00,1.0265,1.0268,1.02646,1.02678,1484.13
EUR_USD,2025-01-03 00:00:00+00:00,1.02679,1.02734,1.02659,1.02729,1831.17
EUR_USD,2025-01-03 01:00:00+00:00,1.02728,1.02728,1.02665,1.02674,2175.54
EUR_USD,2025-01-03 02:00:00+00:00,1.02674,1.02745,1.02668,1.02722,2348.2
EUR_USD,2025-01-03 03:00:00+00:00,1.02723,1.02743,1.02687,1.02707,1720.3
EUR_USD,2025-01-03 04:00:00+00:00,1.02706,1.02709,1.0267,1.02695,1501.11
EUR_USD,2025-01-03 05:00:00+00:00,1.02696,1.02736,1.02646,1.02717,1851.39
EUR_USD,2025-01-03 06:00:00+00:00,1.02717,1.02793,1.02715,1.0279,1726.77
EUR_USD,2025-01-03 07:00:00+00:00,1.0279,1.02847,1.02687,1.02807,7476.3
EUR_USD,2025-01-03 08:00:00+00:00,1.02806,1.0288,1.02729,1.02803,8555.53
EUR_USD,2025-01-03 09:00:00+00:00,1.02803,1.02999,1.02802,1.02901,14081.7
EUR_USD,2025-01-03 10:00:00+00:00,1.02901,1.02938,1.02791,1.02813,9738.99
EUR_USD,2025-01-03 11:00:00+00:00,1.02813,1.03028,1.02813,1.02972,5904.87
EUR_USD,2025-01-03 12:00:00+00:00,1.02971,1.03009,1.02942,1.02956,7084.08
EUR_USD,2025-01-03 13:00:00+00:00,1.02958,1.03001,1.02915,1.02931,8744.24
EUR_USD,2025-01-03 14:00:00+00:00,1.02931,1.03023,1.0288,1.03002,9042.24
EUR_USD,2025-01-03 15:00:00+00:00,1.03001,1.03057,1.02729,1.02891,16277.81
EUR_USD,2025-01-03 16:00:00+00:00,1.02891,1.02997,1.02835,1.02907,6981.54
EUR_USD,2025-01-03 17:00:00+00:00,1.02908,1.03057,1.02908,1.02979,7008.82
EUR_USD,2025-01-03 18:00:00+00:00,1.02979,1.03021,1.02924,1.02973,7054.63
EUR_USD,2025-01-03 19:00:00+00:00,1.02971,1.03059,1.02937,1.03012,2719.23
EUR_USD,2025-01-03 20:00:00+00:00,1.03011,1.03075,1.02987,1.03059,2875.47
EUR_USD,2025-01-03 21:00:00+00:00,1.03058,1.03099,1.03047,1.03066,2169.95
EUR_USD,2025-01-05 22:00:00+00:00,1.03015,1.03062,1.02932,1.03009,943.34
EUR_USD,2025-01-05 23:00:00+00:00,1.03009,1.0308,1.03009,1.03051,1317.5
EUR_USD,2025-01-06 00:00:00+00:00,1.03051,1.03053,1.02955,1.03031,3089.95
EUR_USD,2025-01-06 01:00:00+00:00,1.03031,1.03136,1.03012,1.03123,3216.42
EUR_USD,2025-01-06 02:00:00+00:00,1.03123,1.03177,1.03107,1.0316,2911.94
EUR_USD,2025-01-06 03:00:00+00:00,1.0316,1.03182,1.0313,1.03163,1958.95
EUR_USD,2025-01-06 04:00:00+00:00,1.03162,1.03175,1.03128,1.03151,1553.36
EUR_USD,2025-01-06 05:00:00+00:00,1.03151,1.03181,1.03084,1.03088,2980.83
EUR_USD,2025-01-06 06:00:00+00:00,1.03087,1.03165,1.03076,1.03125,3476.02
EUR_USD,2025-01-06 07:00:00+00:00,1.03127,1.03284,1.03099,1.03272,5211.63
EUR_USD,2025-01-06 08:00:00+00:00,1.03274,1.03525,1.03267,1.035,10591.84
EUR_USD,2025-01-06 09:00:00+00:00,1.03499,1.03688,1.03401,1.03554,12552.32
EUR_USD,2025-01-06 10:00:00+00:00,1.03556,1.0358,1.0335,1.0335,6599.88
EUR_USD,2025-01-06 11:00:00+00:00,1.03349,1.04325,1.03287,1.04217,27467.57
EUR_USD,2025-01-06 12:00:00+00:00,1.04218,1.04305,1.0392,1.04108,15153.59
EUR_USD,2025-01-06 13:00:00+00:00,1.04112,1.04367,1.04043,1.04167,16759.99
EUR_USD,2025-01-06 14:00:00+00:00,1.04168,1.04237,1.03527,1.03925,39136.05
EUR_USD,2025-01-06 15:00:00+00:00,1.03925,1.03987,1.03712,1.03935,31925.13
EUR_USD,2025-01-06 16:00:00+00:00,1.03936,1.04027,1.03854,1.03967,20431.35
EUR_USD,2025-01-06 17:00:00+00:00,1.03968,1.03968,1.03793,1.03873,15087.25
EUR_USD,2025-01-06 18:00:00+00:00,1.03873,1.03892,1.0377,1.03818,5131.56
EUR_USD,2025-01-06 19:00:00+00:00,1.03819,1.03917,1.03788,1.03882,4898.73
EUR_USD,2025-01-06 20:00:00+00:00,1.03883,1.03919,1.03859,1.03877,3984.57
